Срок размещения объявления (дней),Модель машины,Год выпуска,"Пробег, км","Цена машины, ₽",Тип машины,Привод,Тип бензина,Ссылка
1,BMW X6 3.0 AT,2023,0,15720000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_3847014408
2,BMW 3 серия 1.6 AT,2014,130766,1584000,седан,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_3_seriya_1.6_at_2014_130_766_km_3956408055
2,BMW X1 2.0 AT,2011,179000,1467000,внедорожник,полный,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_x1_2.0_at_2011_179_000_km_3888974268
7,BMW X5 3.0 AT,2015,149000,3890000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2015_149_000_km_4145871519
2,BMW X5 3.0 AT,2020,69500,7650000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_69_500_km_3623752226
2,BMW X1 2.0 AT,2018,114088,2690100,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2018_114_088_km_3807201390
1,BMW 3 серия 2.0 AT,2015,76880,2895000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2015_76_880_km_4353927249
7,BMW X6 3.0 AT,2018,81000,2850000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2018_bityy_81_000_km_3746740722
3,BMW X6 3.0 AT,2017,130000,4498000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2017_130_000_km_4138559419
3,BMW 3 серия 2.0 AT,2021,63606,4799000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2021_63_606_km_4069575368
0,BMW X3 2.0 AT,2014,178478,1767000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2014_178_478_km_3691127672
1,BMW 5 серия GT 3.0 AT,2012,219945,1775000,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_gt_3.0_at_2012_219_945_km_3638299276
3,BMW 5 серия 2.0 AT,2016,122000,1849000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2016_122_000_km_3897266880
1,BMW X6 3.0 AT,2013,117000,1999000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2013_117_000_km_3755136630
0,BMW X6 3.0 AT,2011,159000,1799000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2011_159_000_km_3822615808
0,BMW X5 3.0 AT,2020,63500,8395000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_63_500_km_3901561380
1,BMW 3 серия 2.0 AT,2019,86713,3741000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_86_713_km_3849535452
1,BMW 1 серия 1.6 AT,2011,100119,749000,хетчбэк,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_1.6_at_2011_100_119_km_3391878742
2,BMW 3 серия 2.0 AT,2016,99311,1845000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2016_99_311_km_3943388157
1,BMW 5 серия 2.0 AT,2013,142180,1649000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2013_142_180_km_4027539423
2,BMW X5 3.0 AT,2019,106300,6500000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_106_300_km_3853840791
0,BMW 5 серия 3.0 AT,2020,66814,4595000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2020_66_814_km_3951682269
1,BMW 5 серия 2.0 AT,2017,161500,2325000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2017_161_500_km_4056514194
0,BMW 5 серия 2.0 AT,2019,47068,3950000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2019_47_068_km_3824676318
1,BMW X5 3.0 AT,2017,97001,5230000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2017_97_001_km_4058477033
1,BMW X6 3.0 AT,2013,226529,3200000,внедорожник,полный,дизель,https://www.avito.ru/voronezh/avtomobili/bmw_x6_3.0_at_2013_226_529_km_3807129117
1,BMW 5 серия 3.0 AT,2018,165709,3385000,универсал,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2018_165_709_km_3752494255
0,BMW X1 2.0 AT,2015,127000,1999000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2015_127_000_km_3823812812
6,BMW X2 2.0 AT,2019,128576,2859000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x2_2.0_at_2019_128_576_km_3940037266
1,BMW 3 серия 2.0 AT,2013,233185,1648550,седан,полный,дизель,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_3_seriya_2.0_at_2013_233_185_km_3639530882
7,BMW X6 3.0 AT,2016,57900,5300000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2016_57_900_km_3816959733
7,BMW X6 3.0 AT,2023,50,14490000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_50_km_3913716725
7,BMW 5 серия 3.0 AT,2018,100800,3460000,универсал,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2018_100_800_km_3868245310
1,BMW X6 3.0 AT,2023,0,15720000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2023_3847014408
2,BMW 3 серия 1.6 AT,2014,130766,1584000,седан,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_3_seriya_1.6_at_2014_130_766_km_3956408055
2,BMW X1 2.0 AT,2011,179000,1467000,внедорожник,полный,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_x1_2.0_at_2011_179_000_km_3888974268
7,BMW X5 3.0 AT,2015,149000,3890000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2015_149_000_km_4145871519
2,BMW X5 3.0 AT,2020,69500,7650000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_69_500_km_3623752226
2,BMW X1 2.0 AT,2018,114088,2690100,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2018_114_088_km_3807201390
1,BMW 3 серия 2.0 AT,2015,76880,2895000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2015_76_880_km_4353927249
7,BMW X6 3.0 AT,2018,81000,2850000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2018_bityy_81_000_km_3746740722
3,BMW X6 3.0 AT,2017,130000,4498000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2017_130_000_km_4138559419
3,BMW 3 серия 2.0 AT,2021,63606,4799000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2021_63_606_km_4069575368
0,BMW X3 2.0 AT,2014,178478,1767000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2014_178_478_km_3691127672
1,BMW 5 серия GT 3.0 AT,2012,219945,1775000,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_gt_3.0_at_2012_219_945_km_3638299276
3,BMW X7 3.0 AT,2019,79768,9950000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_79_768_km_3307578371
7,BMW X6 3.0 AT,2024,10,14600000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2024_10_km_3988558225
1,BMW X5 3.0 AT,2021,54122,5900000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2021_54_122_km_3710842607
3,BMW 5 серия 2.0 AT,2016,122000,1849000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2016_122_000_km_3897266880
1,BMW X6 3.0 AT,2013,117000,1999000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2013_117_000_km_3755136630
0,BMW X6 3.0 AT,2011,159000,1799000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2011_159_000_km_3822615808
0,BMW X5 3.0 AT,2020,63500,8395000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_63_500_km_3901561380
1,BMW 3 серия 2.0 AT,2019,86713,3741000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_86_713_km_3849535452
1,BMW 1 серия 1.6 AT,2011,100119,749000,хетчбэк,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_1.6_at_2011_100_119_km_3391878742
2,BMW 3 серия 2.0 AT,2016,99311,1845000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2016_99_311_km_3943388157
1,BMW 5 серия 2.0 AT,2013,142180,1649000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2013_142_180_km_4027539423
2,BMW X5 3.0 AT,2019,106300,6500000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_106_300_km_3853840791
0,BMW 5 серия 3.0 AT,2020,66814,4595000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2020_66_814_km_3951682269
1,BMW 5 серия 2.0 AT,2017,161500,2325000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2017_161_500_km_4056514194
0,BMW 5 серия 2.0 AT,2019,47068,3950000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2019_47_068_km_3824676318
0,BMW 5 серия 2.0 AT,2023,25,8795000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2023_25_km_3784758012
1,BMW X3 2.0 AT,2013,108705,1570000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2013_108_705_km_2354140666
0,BMW X6 3.0 AT,2024,100,14850000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2024_100_km_3820771000
0,BMW X3 2.0 AT,2018,108087,3689000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2018_108_087_km_3899730692
5,BMW 3 серия 2.0 AT,2020,85341,3299000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2020_85_341_km_4050964247
1,BMW 5 серия 2.0 AT,2012,160000,1380000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2012_160_000_km_3941367110
7,BMW X6 3.0 AT,2020,77000,7300000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_77_000_km_3804206200
0,BMW 3 серия 2.0 AT,2018,109336,2589000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2018_109_336_km_3931261405
5,BMW X5 3.0 AT,2013,151000,1995000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2013_151_000_km_3918209182
2,BMW X5 3.0 AT,2020,52500,9975000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_52_500_km_3785000979
0,BMW 3 серия 2.0 AT,2020,13973,4740000,седан,задний,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_3_seriya_2.0_at_2020_13_973_km_3983647983
0,BMW XM 4.4 AT,2023,15,23500000,внедорожник,полный,гибрид,https://www.avito.ru/moskva/avtomobili/bmw_xm_4.4_at_2023_15_km_3836876197
0,BMW X5 3.0 AT,2019,89544,8099000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_89_544_km_3703279623
7,BMW 5 серия 3.0 AT,2021,68000,6830000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2021_68_000_km_4003813846
3,BMW 5 серия 2.0 AT,2016,122000,1849000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2016_122_000_km_3897266880
1,BMW X6 3.0 AT,2013,117000,1999000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2013_117_000_km_3755136630
0,BMW X6 3.0 AT,2011,159000,1799000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2011_159_000_km_3822615808
0,BMW X5 3.0 AT,2020,63500,8395000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_63_500_km_3901561380
1,BMW 3 серия 2.0 AT,2019,86713,3741000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_86_713_km_3849535452
1,BMW 1 серия 1.6 AT,2011,100119,749000,хетчбэк,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_1.6_at_2011_100_119_km_3391878742
2,BMW 3 серия 2.0 AT,2016,99311,1845000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2016_99_311_km_3943388157
1,BMW 5 серия 2.0 AT,2013,142180,1649000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2013_142_180_km_4027539423
2,BMW X5 3.0 AT,2019,106300,6500000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_106_300_km_3853840791
0,BMW 5 серия 3.0 AT,2020,66814,4595000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2020_66_814_km_3951682269
1,BMW 5 серия 2.0 AT,2017,161500,2325000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2017_161_500_km_4056514194
0,BMW 5 серия 2.0 AT,2019,47068,3950000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2019_47_068_km_3824676318
0,BMW 5 серия 2.0 AT,2023,25,8795000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2023_25_km_3784758012
1,BMW X3 2.0 AT,2013,108705,1570000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2013_108_705_km_2354140666
0,BMW X6 3.0 AT,2024,100,14850000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2024_100_km_3820771000
0,BMW X3 2.0 AT,2018,108087,3689000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2018_108_087_km_3899730692
5,BMW 3 серия 2.0 AT,2020,85341,3299000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2020_85_341_km_4050964247
1,BMW 5 серия 2.0 AT,2012,160000,1380000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2012_160_000_km_3941367110
7,BMW X6 3.0 AT,2020,77000,7300000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_77_000_km_3804206200
0,BMW 3 серия 2.0 AT,2018,109336,2589000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2018_109_336_km_3931261405
5,BMW X5 3.0 AT,2013,151000,1995000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2013_151_000_km_3918209182
2,BMW X5 3.0 AT,2020,52500,9975000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2020_52_500_km_3785000979
0,BMW 3 серия 2.0 AT,2020,13973,4740000,седан,задний,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_3_seriya_2.0_at_2020_13_973_km_3983647983
0,BMW XM 4.4 AT,2023,15,23500000,внедорожник,полный,гибрид,https://www.avito.ru/moskva/avtomobili/bmw_xm_4.4_at_2023_15_km_3836876197
0,BMW X5 3.0 AT,2019,89544,8099000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_89_544_km_3703279623
7,BMW 5 серия 3.0 AT,2021,68000,6830000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2021_68_000_km_4003813846
5,BMW X3 2.0 AT,2019,54247,3900000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2019_54_247_km_3974231637
0,BMW 5 серия 3.0 AT,2020,103173,5570000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2020_103_173_km_4026976466
14,BMW 7 серия 4.4 AT,2010,219738,1350000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_4.4_at_2010_219_738_km_3962883174
0,BMW X7 3.0 AT,2019,90000,7590000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2019_90_000_km_3688361915
0,BMW X5 3.0 AT,2019,99680,6690000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_99_680_km_3800022231
1,BMW X5 3.0 AT,2009,179000,1670777,внедорожник,полный,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_x5_3.0_at_2009_179_000_km_3755407022
4,BMW 7 серия 3.0 AT,2013,132515,1549000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_3.0_at_2013_132_515_km_4274438913
0,BMW 5 серия 2.0 AT,2019,19115,3000000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2019_19_115_km_3888929692
4,BMW 3 серия 2.0 AT,2013,171003,1792000,седан,задний,бензин,https://www.avito.ru/kazan/avtomobili/bmw_3_seriya_2.0_at_2013_171_003_km_3960527151
